86005226,2024-07-10 11:08:05.320482,"[10.07.2024 18:08:05.199+07:00] NetworkMaupState >> Online ( MaupType='GasDetecter', MaupId='11352 (0x2C58)',  DeviceOwnerId='10.0.3.216', DeviceOwnerHadrwareType='LSEL')."
86005227,2024-07-10 11:08:06.379542,"[10.07.2024 18:08:06.143+07:00] --- [Warning, 'Poller.cs' (238)]: Нет данных позиционирования в срезе: '[15]."
86005228,2024-07-10 11:08:06.379589,"[10.07.2024 18:08:06.303+07:00] --- [Warning, 'Network.cs' (212)]: Узел '10.0.1.1' недоступен."
86005229,2024-07-10 11:08:07.408482,"[10.07.2024 18:08:06.630+07:00] --- [Warning, 'Network.cs' (212)]: Узел '10.0.1.4' недоступен."
86005230,2024-07-10 11:08:10.419548,"[10.07.2024 18:08:10.139+07:00] --- [Info, 'Poller.cs' (806)]: Кол-во пакетов в ЛСЕ-Л: 6."
86005231,2024-07-10 11:08:10.419581,"[10.07.2024 18:08:10.254+07:00] NetworkMaupState >> Online ( MaupType='GasDetecter', MaupId='14670 (0x394E)',  DeviceOwnerId='10.0.3.216', DeviceOwnerHadrwareType='LSEL')."
86005232,2024-07-10 11:08:10.419601,"[10.07.2024 18:08:10.276+07:00] NetworkMaupState >> Online ( MaupType='GasDetecter', MaupId='10000 (0x2710)',  DeviceOwnerId='10.0.3.216', DeviceOwnerHadrwareType='LSEL')."
86005233,2024-07-10 11:08:11.548845,"[10.07.2024 18:08:11.138+07:00] --- [Warning, 'Poller.cs' (238)]: Нет данных позиционирования в срезе: '[16]."
86005234,2024-07-10 11:08:12.556132,"[10.07.2024 18:08:11.956+07:00] --- [Warning, 'Network.cs' (212)]: Узел '10.0.1.1' недоступен."
86005235,2024-07-10 11:08:12.556166,"[10.07.2024 18:08:12.278+07:00] --- [Warning, 'Network.cs' (212)]: Узел '10.0.1.4' недоступен."
86005236,2024-07-10 11:08:15.572318,"[10.07.2024 18:08:15.143+07:00] --- [Info, 'Poller.cs' (806)]: Кол-во пакетов в ЛСЕ-Л: 6."
86005237,2024-07-10 11:08:16.587853,"[10.07.2024 18:08:16.135+07:00] --- [Warning, 'Poller.cs' (238)]: Нет данных позиционирования в срезе: '[17]."
86005238,2024-07-10 11:08:23.202398,"[10.07.2024 18:08:19.422+07:00] --- [Info, 'Gas.cs' (110)]: Вывод информации по известным газоанализаторам^<Type: Sputnik1M1AndM0204. Набор измерений - [Order: (1), GasType: (CH4), Koef: (100)],[Order: (2), GasType: (O2), Koef: (10)],[Order: (3), GasType: (CO), Koef: (1)],[Order: (4), GasType: (CO2), Koef: (100)],>^<Type: Sputnik1M2. Набор измерений - [Order: (1), GasType: (CH4), Koef: (100)],[Order: (2), GasType: (O2), Koef: (10)],[Order: (4), GasType: (CO2), Koef: (100)],>^<Type: Sputnik1M3. Набор измерений - [Order: (1), GasType: (CH4), Koef: (100)],[Order: (2), GasType: (O2), Koef: (10)],[Order: (3), GasType: (CO), Koef: (1)],>^<Type: M0201. Набор измерений - [Order: (1), GasType: (CH4), Koef: (100)],[Order: (2), GasType: (O2), Koef: (10)],[Order: (3), GasType: (CO), Koef: (1)],[Order: (4), GasType: (H2S), Koef: (1)],>^<Type: M0202. Набор измерений - [Order: (1), GasType: (CxHy), Koef: (1)],[Order: (2), GasType: (O2), Koef: (10)],[Order: (3), GasType: (CO), Koef: (1)],[Order: (4), GasType: (H2S), Koef: (1)],>^<Type: M0203. Набор измерений - [Order: (2), GasType: (O2), Koef: (10)],[Order: (3), GasType: (CO), Koef: (1)],[Order: (4), GasType: (H2S), Koef: (1)],>^<Type: M0205. Набор измерений - [Order: (2), GasType: (O2), Koef: (10)],[Order: (3), GasType: (CO), Koef: (1)],>^<Type: M0206. Набор измерений - [Order: (1), GasType: (CH4+H2), Koef: (1)],[Order: (2), GasType: (O2), Koef: (10)],[Order: (3), GasType: (CO), Koef: (1)],[Order: (4), GasType: (H2S), Koef: (1)],>^<Type: M0207. Набор измерений - [Order: (1), GasType: (CxHy), Koef: (1)],[Order: (2), GasType: (O2), Koef: (10)],[Order: (3), GasType: (CO), Koef: (1)],>^<Type: M01. Набор измерений - [Order: (1), GasType: (CH4), Koef: (100)],>^Вывод информации по известным газосигнализаторам^<Type: Sms15. Набор измерений - [Order: (1), GasType: (CH4), Koef: (10)]>."
86005239,2024-07-10 11:08:23.213933,"[10.07.2024 18:08:19.358+07:00] --- [Info, 'DeviceFirmware.cs' (186)]: Для корректной работы библиотеки должны следующие версии типов устройств:^ <BKR - Прошивка: [bkr], Железо: [bp500]. Не ранее, чем (Sep 30 2021 19:26:02)^ <BKR (Подземный) - Прошивка: [bkr], Железо: [bkru]. Не ранее, чем (Sep 30 2021 19:26:02)^ <BKRO - Прошивка: [bkro], Железо: [bp500]. Не ранее, чем (Sep 30 2021 13:33:42)^ <BKRO (Подземный) - Прошивка: [bkr], Железо: [bkru]. Не ранее, чем (Jul  9 2020 22:14:20)^ <BKD - Прошивка: [bkd], Железо: [bp500]. Не ранее, чем (Jun 28 2021 11:49:25)^ <BKD - Прошивка: [bkd], Железо: [bkru]. Не ранее, чем (Jun 28 2021 17:49:30)^ <LSEL -  Прошивка: [lse], Железо: [lse]. не ранее, чем (May  1 2022 12:03:51)^ <LSЕR (Обычный) -  Прошивка: [lsr], Железо: [lse]. Не ранее, чем (May  1 2022 12:28:54)>^ <LSER (Фазовый Аккумулятор) - Прошивка: [lsr], Железо: [lse]. Не ранее, чем (Jul  9 2020 21:56:49)^ <LSR (Обычный): Прошивка: [lsr4], Железо: [lsr4]. Не ранее, чем (Mar 27 2020 18:47:36)^ <LSR (Фазовый аккумулятор): Прошивка: [lsrc], Железо: [lsr4]. Не ранее, чем (Oct 29 2019 16:42:09)>."
86005240,2024-07-10 11:08:23.21399,"[10.07.2024 18:08:19.257+07:00] --- [Info, 'Core.cs' (102)]: Версия [1.8.13.26]."
86005241,2024-07-10 11:08:23.214013,"[10.07.2024 18:08:19.477+07:00] --- [Info, 'MaupFirmware.cs' (131)]: Желательно (Для газоСигнализаторов критично), чтобы прошивки маупов удовлетворяли следующим требованиям:^<Персонал (МА-41) - Прошивка: '[maup1], Железо: '[maup1]. Не ранее, чем (Jul  9 2019 22:14:20)^<Персонал (МА-41, ш. Ленина) - Прошивка: '[maup1l], Железо: '[maup1]. Не ранее, чем (Jul  9 2019 22:14:20)^<Газоанализаторы (МА-45) - Прошивка: '[maup2], Железо: '[maup2]. Не ранее, чем (Jul  9 2019 22:14:20)^<Газоанализаторы (МА-45, эмуляция)- Прошивка: '[maup2t], Железо: '[maup2]. Не ранее, чем (Jul  9 2019 22:14:20)^<Газоанализаторы (МА-48, c NFC)- Прошивка: '[maup4], Железо: '[maup4]. Не ранее, чем (Jul  9 2019 22:14:20)^<Газоанализаторы (МА-48, без NFC) - Прошивка: '[maup4], Железо: '[maup41]. Не ранее, чем (Jul  9 2019 22:14:20)^<ГазоСигнализаторы (МА-41) - Прошивка: '[maup1], Железо: '[maup1]. Не ранее, чем (Jul  9 2019 22:14:20)^<Датчик давления (МА-45) - Прошивка: '[maup2d], Железо: '[maup2]. Не ранее, чем (Jul  9 2019 22:14:20)^<Датчик давления (Ревизия 1) - Прошивка: '[maup3], Железо: '[maup3]. Не ранее, чем (Jul  9 2019 22:14:20)^<Датчик давления (Ревизия 2) - Прошивка: '[maup3], Железо: '[maup31]. Не ранее, чем (Jul  9 2019 22:14:20)>."
86005242,2024-07-10 11:08:23.214034,"[10.07.2024 18:08:19.493+07:00] --- [AlarmWarning, 'State.cs' (2002)]: Установлен режим, при котором игнорируются аварийные события, полученные вне текущей сессии."
86005243,2024-07-10 11:08:23.214063,"[10.07.2024 18:08:19.500+07:00] --- [Info, 'DataParser.cs' (517)]: DataParser успешно запущен."
86005244,2024-07-10 11:08:23.214084,"[10.07.2024 18:08:19.500+07:00] --- [Error, 'Core.cs' (171)]: Не удалось найти службу NTP, No such file or directory."
86005245,2024-07-10 11:08:23.21412,"[10.07.2024 18:08:19.511+07:00] --- [Info, 'Poller.cs' (84)]: Poller успешно запущен в спящем режиме (ожидает конфигурации)."
86005246,2024-07-10 11:08:23.214142,"[10.07.2024 18:08:19.519+07:00] --- [Info, 'Diagnoser.cs' (79)]: Diagnoser успешно запущен."
86005247,2024-07-10 11:09:52.394648,"[10.07.2024 18:09:50.803+07:00] --- [Info, 'Commands.cs' (276)]: Добавление БКР с IP-адресом: '[10.0.2.57], с типом связи: '[RF_Cable]' поставлено в очередь.."
86005248,2024-07-10 11:09:52.411632,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15012], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005249,2024-07-10 11:09:52.411613,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15299], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005250,2024-07-10 11:09:52.411594,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15010], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005251,2024-07-10 11:09:52.411574,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15009], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005252,2024-07-10 11:09:52.411555,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15007], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005253,2024-07-10 11:09:52.411535,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15198], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005254,2024-07-10 11:09:52.411516,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14837], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005255,2024-07-10 11:09:52.411496,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14897], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005256,2024-07-10 11:09:52.411477,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15207], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005257,2024-07-10 11:09:52.411458,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14836], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005258,2024-07-10 11:09:52.411438,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15015], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005259,2024-07-10 11:09:52.411418,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15201], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005260,2024-07-10 11:09:52.411396,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14856], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005261,2024-07-10 11:09:52.411376,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15006], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005262,2024-07-10 11:09:52.411357,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15191], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005263,2024-07-10 11:09:52.411651,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14903], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005264,2024-07-10 11:09:52.411671,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14843], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005265,2024-07-10 11:09:52.41169,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15205], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005266,2024-07-10 11:09:52.411709,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14849], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005267,2024-07-10 11:09:52.412024,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14896], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005268,2024-07-10 11:09:52.412004,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15203], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005269,2024-07-10 11:09:52.411985,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14863], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005270,2024-07-10 11:09:52.411965,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14858], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005271,2024-07-10 11:09:52.411946,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15008], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005272,2024-07-10 11:09:52.411926,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15307], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005273,2024-07-10 11:09:52.411906,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14865], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005274,2024-07-10 11:09:52.411337,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15206], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005275,2024-07-10 11:09:52.411886,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14840], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005276,2024-07-10 11:09:52.411845,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14835], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005277,2024-07-10 11:09:52.411825,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14854], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005278,2024-07-10 11:09:52.411806,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14846], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005279,2024-07-10 11:09:52.411787,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14839], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005280,2024-07-10 11:09:52.411767,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14838], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005281,2024-07-10 11:09:52.411748,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14862], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005282,2024-07-10 11:09:52.411729,"[10.07.2024 18:09:51.025+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14842], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005283,2024-07-10 11:09:52.411864,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15014], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005284,2024-07-10 11:09:52.411318,"[10.07.2024 18:09:51.024+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15013], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005285,2024-07-10 11:09:52.411299,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14864], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005286,2024-07-10 11:09:52.411279,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14859], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005287,2024-07-10 11:09:52.410865,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15325], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005288,2024-07-10 11:09:52.410846,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15223], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005289,2024-07-10 11:09:52.410824,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15209], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005290,2024-07-10 11:09:52.410804,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14853], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005291,2024-07-10 11:09:52.410785,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15019], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005292,2024-07-10 11:09:52.410765,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15336], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005293,2024-07-10 11:09:52.410746,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15020], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005294,2024-07-10 11:09:52.410885,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15318], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005295,2024-07-10 11:09:52.410726,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14998], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005296,2024-07-10 11:09:52.410687,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15199], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005297,2024-07-10 11:09:52.410668,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14902], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005298,2024-07-10 11:09:52.410649,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15204], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005299,2024-07-10 11:09:52.410629,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14900], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005300,2024-07-10 11:09:52.410609,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15326], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005301,2024-07-10 11:09:52.41059,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15317], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005302,2024-07-10 11:09:52.410571,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15329], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005303,2024-07-10 11:09:52.410707,"[10.07.2024 18:09:51.021+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14870], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005304,2024-07-10 11:09:52.412043,"[10.07.2024 18:09:51.026+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15304], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005305,2024-07-10 11:09:52.410905,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15323], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005306,2024-07-10 11:09:52.410948,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15319], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005307,2024-07-10 11:09:52.41126,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14834], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005308,2024-07-10 11:09:52.41124,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15228], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005309,2024-07-10 11:09:52.411221,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15279], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005310,2024-07-10 11:09:52.411201,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15278], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005311,2024-07-10 11:09:52.411182,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15346], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005312,2024-07-10 11:09:52.411162,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15294], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005313,2024-07-10 11:09:52.411142,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15345], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005314,2024-07-10 11:09:52.410926,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14872], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005315,2024-07-10 11:09:52.411123,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[14868], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005316,2024-07-10 11:09:52.411084,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15282], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005317,2024-07-10 11:09:52.411065,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15226], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005318,2024-07-10 11:09:52.411045,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15338], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005319,2024-07-10 11:09:52.411026,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15324], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005320,2024-07-10 11:09:52.411007,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15339], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005321,2024-07-10 11:09:52.410987,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15350], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005322,2024-07-10 11:09:52.410968,"[10.07.2024 18:09:51.022+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15193], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
86005323,2024-07-10 11:09:52.411104,"[10.07.2024 18:09:51.023+07:00] --- [Info, 'Commands.cs' (726)]: Добавление газосигнализатора с адресом: '[15343], ЛСЕ-Л: '[10.0.3.216]' поставлено в очередь.."
